ImageNumber,ObjectNumber,FileName_DNA,FileName_FActin,FileName_SMAD,FileName_YAP,PathName_DNA,PathName_FActin,PathName_SMAD,PathName_YAP,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_FormFactor,AreaShape_MeanRadius,AreaShape_MedianRadius,Intensity_IntegratedIntensity_FActin,Intensity_IntegratedIntensity_SMAD,Intensity_IntegratedIntensity_YAP,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_FActin,Intensity_MeanIntensity_SMAD,Intensity_MeanIntensity_YAP,Intensity_StdIntensity_FActin,Intensity_StdIntensity_SMAD,Intensity_StdIntensity_YAP
3,1,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2389,3.7721374972538544,0.6238608325019731,0.2651016832573065,5.086214201709435,4.242640687119285,56.30788149358705,29.65478015737608,27.84274076879956,0.002853360459015129,0.023569644827788633,0.012413051551852692,0.011654558714441004,0.01090238784379805,0.005233205431379348,0.003785627516005336
3,2,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2069,7.67653598315433,0.779734866855842,0.13026708950422905,4.335923753836688,3.1622776601683795,15.440085656940937,21.93621749500744,8.460959919029847,0.002523203562146594,0.0074625836911266005,0.01060232841711331,0.004089395804267688,0.003765519230356159,0.0061777006990869476,0.001562259965842291
3,3,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,984,5.4066648095100565,0.8765579503736055,0.18495690693476122,3.0024025548094753,2.23606797749979,19.856778890127316,12.809796378482133,8.379949751775712,0.003145591549412537,0.02017965334362532,0.013018085750489973,0.008516209097333041,0.014697853523574929,0.007529613004407091,0.003394013951412082
3,4,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1039,4.750079467713733,0.3392984753282434,0.21052279373366173,2.8983905635724065,2.8284271247461903,13.871229224139825,9.267399217002094,9.450370113831013,0.004231595562652643,0.013350557482328993,0.008919537263717126,0.009095640148056798,0.008168697146803343,0.004526009182982597,0.005045374995258567
3,5,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1543,5.885385906112611,0.887908554428272,0.16991239248413456,3.5630420565577787,3.0,26.591012576129287,13.413580697961152,13.546059511601925,0.002991777002583279,0.01723331988083557,0.00869318256510768,0.008779040513027818,0.01012403998177283,0.003895908456447475,0.003572981444308019
3,6,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1776,4.005205311883338,0.8915774348883668,0.2496750908206944,4.2997894984801315,3.605551275463989,32.34201591392048,16.983016905840486,18.38376455195248,0.0025020671986370675,0.018210594546126394,0.009562509519054328,0.010351218779252522,0.00802115935694334,0.003968970361104124,0.00456261144954061
3,7,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1563,3.84389643276644,0.8173253603019198,0.26015269076339376,3.7994586183019172,3.605551275463989,19.672419496579096,13.768963328097016,12.466010663891211,0.0025959862702986747,0.012586320855136977,0.008809317548366613,0.007975694602617538,0.0076643933675964015,0.003876276301991766,0.004032331968143622
3,8,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1330,8.229979754963288,0.6848441863681656,0.12150698176346374,3.1807183255987033,2.23606797749979,12.610406782943755,18.78638908872381,16.304188755108044,0.0023161933305708314,0.009481508859356207,0.014125104577987825,0.01225878853767522,0.007249293947484948,0.008465143124782356,0.00616547505702818
3,9,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2319,4.175861560168977,0.824788829707921,0.23947154032556928,4.783540329450676,4.123105625617661,31.539742356864735,19.054429199546576,24.129274603212252,0.002321779619301571,0.01360057885160187,0.008216657697087786,0.010405034326525335,0.006978943933376328,0.0035894568353178375,0.005917389650596645
3,10,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,3333,17.38143244675327,0.7786780507776314,0.057532657510445465,3.2601914283932945,2.8284271247461903,35.079621894983575,36.17244255868718,21.777279591886327,0.0017462217777368366,0.010524939062401312,0.010852818049411095,0.006533837261292027,0.007437784785737036,0.00705557676715603,0.003814521293491255
3,11,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2880,4.679882415639558,0.902466550576267,0.21368058237064463,4.760981979350961,4.123105625617661,46.32352206623182,38.0707105724141,34.50119814183563,0.0023736521312255517,0.01608455627299716,0.013218996726532675,0.01197958268813737,0.009191873998877186,0.009669385647216274,0.006001350713171795
3,12,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2485,5.933526401046106,0.7860808487766527,0.16853384183538742,4.020365752612769,3.605551275463989,28.4170750931371,24.71987508959137,16.92234702850692,0.0013741962014841781,0.011435442693415333,0.0099476358509422,0.006809797596984676,0.008616161566512553,0.006797095039739762,0.00401745100006078
3,13,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2593,6.583607067549574,0.9378016835811652,0.15189241850853671,3.9260283208578683,3.1622776601683795,47.7251242545899,27.302510396111757,26.809201412601396,0.0034687705584929237,0.018405369940065523,0.01052931368920623,0.010339067262862088,0.010031793824770055,0.005406928935951958,0.004931495488031626
3,14,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1647,4.812467887864785,0.23392261949924106,0.20779359432644112,3.7934690374828226,3.1622776601683795,29.12523095193319,23.24936311226338,20.459693441400304,0.002296348466126799,0.017683807499655854,0.014116188896334779,0.012422400389435522,0.009692468553463594,0.008324387943333254,0.007270220665189105
3,15,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1788,4.647602773311596,0.7464527819387543,0.21516468785637236,3.682005894128666,3.1622776601683795,33.32072955695912,25.41757860360667,13.957274893997237,0.00311505935395499,0.01863575478577132,0.014215647988594335,0.007806082155479439,0.012501818514221308,0.00881492419558051,0.003344376672752327
3,16,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1336,4.709215483195379,0.7332358644242071,0.21234959486743693,3.634952056583175,3.0,25.598062238423154,20.318654282018542,17.140505167189986,0.003101156368882334,0.019160226226364634,0.015208573564385137,0.01282971943651945,0.012634544222489849,0.011631606086711013,0.006458479186272079
3,17,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,3236,8.514693508301203,0.6908802725822677,0.11744403941552015,4.693988985849327,3.605551275463989,32.65296440105885,31.963805966079235,28.85424611205235,0.002446522001880457,0.010090532880426098,0.009877566738590617,0.008916639713242382,0.007424115042693655,0.005336305126064197,0.00477623371919875
3,18,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,3882,5.23051470842141,0.892495399884701,0.19118577343639745,7.020097917917321,5.743903072168841,77.40782814030536,59.31900547584519,35.31065873033367,0.0021593049123004226,0.019940192720325954,0.0152805269128916,0.009095996581744892,0.013141994239883827,0.010621042134374797,0.00553932191135954
3,19,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2684,7.36427810600372,0.9177406039587036,0.13579063495507468,4.288590411342605,3.605551275463989,46.15185800730251,30.59363731974736,28.757778533967212,0.0030358574690953753,0.01719517809512016,0.01139852359156012,0.01071452255363905,0.011193162722596869,0.007338397860131826,0.005884524313374825
3,20,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2085,6.297534396271681,0.8135583459375479,0.15879230458701873,3.80823583567151,3.1622776601683795,18.726619601016864,28.051667268387973,21.90478389686905,0.002623688196651727,0.00898159213478027,0.013454037059178884,0.010505891557251342,0.003834270627078522,0.009112732509941294,0.005486324587273422
3,21,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1926,3.361347590908538,0.7579609938801551,0.29749972978239664,4.744935119598672,4.123105625617661,25.76740693440661,18.808301116805524,14.515556675381958,0.0019407479399776517,0.01337871595763583,0.00976547306168511,0.0075366337878411,0.009493957239541335,0.00664484375774632,0.005156708507615905
3,22,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2462,5.422297593258879,0.5798709434420536,0.184423665946189,4.224378708186428,3.605551275463989,34.67512039933354,27.580285597825423,22.916640175273642,0.002149241299226208,0.014084126888437668,0.011202390575883599,0.009308139794993356,0.00755777908428052,0.006091314726265153,0.00470730904495501
3,23,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1633,6.510130383850364,0.7745429907273658,0.15360675455605208,3.411103409094413,3.0,22.521889209048823,25.010940884705633,17.307225313270465,0.002721235857545344,0.013791726398682683,0.015315946653218391,0.010598423339418532,0.008583408598471285,0.01155986444783805,0.005298826874499989
3,24,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,77,4.219823261251075,0.504872824184635,0.23697674951996078,1.1615081297903536,1.0,0.1961394688114524,2.26988631952554,0.23427176312543452,0.016635504705444365,0.002547265828720161,0.029479043110721297,0.0030424904302004483,0.0022439494162797362,0.012097225120913527,5.8823857450874926e-05
3,25,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2485,16.72118577606313,0.8063007363754772,0.05980437113685618,3.125802095812394,2.23606797749979,23.632456165272743,23.208346935454756,15.477317636366934,0.0022637695539742706,0.009510042722443759,0.00933937502432787,0.0062282968355601345,0.006391784139359525,0.007311524956507907,0.003622173761047347
3,26,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,853,5.670948369203356,0.9325707013680606,0.17633734869296264,2.7537368233262676,2.23606797749979,7.941084987251088,10.137666983995587,5.343389110406861,0.002993755716751881,0.009309595530188848,0.01188472096599717,0.006264231079023283,0.006571466490661593,0.0075382178894922245,0.0025044287560263743
3,27,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2286,9.191026268289232,0.896974581407862,0.10880177803975905,3.0959992928827518,2.8284271247461903,33.65143839479424,35.565270657651126,19.381750465603545,0.0026258801024330557,0.014720664214695643,0.015557861180074859,0.00847845602169884,0.0075550586340063,0.00997903818739162,0.003995319647575937
3,28,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1930,7.892200478110506,0.6926634056837536,0.12670737429612441,3.3961457962488923,3.0,22.01646468299441,19.340749418828636,15.981719869654626,0.0023017957924812106,0.011407494654401249,0.010021113688512247,0.00828068387028737,0.007614235868821749,0.006242868092942097,0.004407776794484933
3,29,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2752,9.17507414018547,0.7595751672172129,0.10899094489276634,3.9144266837205617,3.0,42.84689125674777,34.250446604564786,18.254871701821685,0.0018199488731625024,0.015569364555504277,0.012445656469681972,0.006633310938161949,0.009375572488934761,0.007325402536834509,0.003126802159874895
3,30,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1200,4.936405959493868,0.5812301379693827,0.20257653203678783,3.0326293478969784,2.8284271247461903,16.22409409820102,14.403067182283849,8.141786931781098,0.0035492739477194844,0.013520078415167518,0.01200255598523654,0.0067848224431509155,0.007820487887684312,0.007634279935123955,0.003273875944937697
3,31,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,4691,9.59155367920346,0.7870473108458033,0.10425839581841821,5.745319300444906,4.123105625617661,66.5047231472563,77.1307397307828,48.40250284853391,0.0026623301391266057,0.014177088711843167,0.01644228090615707,0.010318163045946262,0.009291539215147224,0.010810180256591419,0.006091215443356305
3,32,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,48,3.819718634205488,0.6948733153225699,0.2617993877991494,1.0,1.0,0.01048294804058969,0.20665293978527188,0.12150759133510292,0.02018005655069525,0.00021839475084561855,0.004305269578859831,0.002531408152814644,8.83814575557588e-05,0.0003396773386824159,2.048150309515831e-05
3,33,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,919,7.239060747843764,0.6976441384371478,0.1381394679272254,2.7464270423689343,2.23606797749979,5.823209056630731,12.252185945864767,5.790722583886236,0.003152955598851526,0.006336462520816899,0.01333208481595731,0.006301112713695578,0.003059276854743187,0.008377435112358788,0.0030242929220023786
