ImageNumber,ObjectNumber,FileName_DNA,FileName_FActin,FileName_SMAD,FileName_YAP,PathName_DNA,PathName_FActin,PathName_SMAD,PathName_YAP,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_FormFactor,AreaShape_MeanRadius,AreaShape_MedianRadius,Intensity_IntegratedIntensity_FActin,Intensity_IntegratedIntensity_SMAD,Intensity_IntegratedIntensity_YAP,Intensity_MeanIntensity_FActin,Intensity_MeanIntensity_SMAD,Intensity_MeanIntensity_YAP,Intensity_StdIntensity_FActin,Intensity_StdIntensity_SMAD,Intensity_StdIntensity_YAP
3,38,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1284,3321,4.541303800110597,0.877083870059804,0.22020107969337932,4.507626096026102,3.1622776601683795,7.959350078832358,17.024979145964608,8.645410939352587,0.006198870777906821,0.013259329552931937,0.0067331860898384634,0.002782194758964293,0.009423570379537958,0.0037172402722842383
3,39,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1233,2320,3.284211195412985,0.6387563339166021,0.3044871174535569,5.073482336645158,4.123105625617661,8.511818238999695,13.917113117175177,9.216739245690405,0.006903340015409322,0.011287196364294547,0.007475052105182811,0.0029374252020836935,0.006201265617315917,0.00333486328955395
4,1,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1175,2067,3.2144222368911732,0.7279689168246554,0.3110978976324994,4.039982718638384,3.605551275463989,15.577050555031747,19.41458772076294,12.980987357906997,0.013257064302154679,0.016523053379372713,0.011047648815239997,0.009099371563579418,0.011104561419531344,0.005735048546473305
4,2,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1375,2728,2.2910947278336393,0.77217769779581,0.43647256826676784,5.556288189751555,5.0,27.782879510661587,17.31464118231088,16.04603659454733,0.02020573055320843,0.012592466314407913,0.011669844796034423,0.010884981636294894,0.0063302288783045856,0.005331976135914158
4,3,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1135,2356,2.107464919394966,0.8142983319317318,0.4745037465615754,5.2664268465043245,4.47213595499958,19.01522858440876,14.95707649923861,15.128832021960989,0.016753505360712562,0.013178040968492167,0.013329367420229946,0.012563997898742728,0.007343524800066297,0.006631191828779984
4,4,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1310,3784,4.374445127216321,0.8870095824980103,0.22860042152051188,4.162837625989297,3.605551275463989,28.656061769695953,14.794598451815546,14.163836224470288,0.021874856312745,0.011293586604439347,0.010812088720969686,0.012598226789094802,0.006399485103058022,0.005863142918047658
4,5,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2790,10100,3.827829441898321,0.9365581899904415,0.26124465971610106,5.660249261233996,5.0,73.00161762232892,38.13902527652681,34.02229368616827,0.02616545434492076,0.013669901532805308,0.012194370496834505,0.012543140840559151,0.007066969214507596,0.005145857880716728
4,6,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1665,5160,5.745303207932065,0.80285395677575,0.1740552175939788,4.627485023968163,3.605551275463989,15.428900737315416,13.584161336999387,17.96324118762277,0.009266607049438689,0.00815865545765729,0.010788733446019681,0.005005657247210208,0.004539241888679786,0.005828030207258542
4,7,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1364,3599,4.5919836395221205,0.7867427707719714,0.21777081072180565,4.635277049717071,3.605551275463989,16.12614647555165,20.297398483846337,14.600839383900166,0.011822688031929362,0.014880790677306698,0.010704427700806573,0.007440134709261333,0.008631111935256123,0.0049753887162602775
4,8,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2242,3740,2.226380305956557,0.7799820916258454,0.44915956062158635,7.250009405588379,6.082762530298219,40.23439407791011,19.31790671753697,30.344075886765495,0.0179457600704327,0.008616372309338524,0.013534378183213869,0.010210546698337401,0.003917881639397293,0.006535198114927564
4,9,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1832,5146,5.602004675826352,0.7725417988217709,0.17850752683502355,5.774349817136446,4.47213595499958,17.96670502354391,25.611230826471,14.023025986272842,0.009807153397130956,0.013979929490431768,0.0076544901671794984,0.004830852760408568,0.00965768910226218,0.0045600385910459585
4,10,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,656,1855,4.313729091307521,0.9563056724696968,0.23181798829580488,2.7861700783165313,2.23606797749979,6.763424198143184,10.956206668633968,5.282902326434851,0.010310097863023147,0.01670153455584446,0.008053204765906784,0.006434756107021561,0.013501142342309142,0.003066789087393927
4,11,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1468,4224,4.974890758555671,0.7404142814539117,0.20100943890682008,4.476975132068257,3.1622776601683795,12.310444951057434,18.213824858888984,10.909269964089617,0.00838586168328163,0.012407237642294948,0.007431382809325353,0.00623483543999637,0.007673356204658424,0.003951928388243336
4,12,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1436,2907,3.3085654943203275,0.8074234632383099,0.3022457925395937,4.8622243643749705,4.0,20.13731608632952,12.284397829789668,10.352788696996868,0.014023200617221114,0.00855459458899002,0.007209462880917039,0.008507938086021205,0.004975874069574893,0.003673621482308918
4,13,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1654,4941,6.3353993437370395,0.6773236378447032,0.1578432464543164,4.519473107246196,3.1622776601683795,18.72146198595874,21.27437265915796,15.00164811918512,0.011318900837943615,0.012862377665754512,0.009069920265529092,0.006236044523817162,0.008734849523811606,0.005091677630225807
4,14,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1417,2600,2.8031475032446016,0.6343815294188211,0.3567418406782072,5.500319426402486,4.47213595499958,17.390585337998345,15.605371341109276,9.867322902893648,0.012272819575157618,0.011012964954911275,0.006963530630129603,0.0056300608603046965,0.007655175653008853,0.003933400614106132
4,15,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1946,9690,18.987417734602886,0.9381945478698807,0.05266645596455113,2.3436912575492848,2.0,16.60085465735756,21.702540860511363,10.800152730895206,0.008530757788981274,0.01115238482040666,0.005549924322145533,0.008324543789483168,0.008669768465872767,0.002667278709567027
4,16,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2977,5508,2.884033486264015,0.7910848414037229,0.346736612027138,7.929117380058836,6.4031242374328485,85.78616024297662,36.74570873240009,40.724788568681106,0.028816311804829232,0.012343200783473325,0.013679808051286902,0.014215790291876411,0.007660978040174362,0.00824901436449172
4,17,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1911,3640,2.060504473990902,0.8245701920766042,0.4853180435289924,6.3552433170115865,5.830951894845301,41.11796766286716,24.026428868994117,20.876264781923965,0.021516466594906938,0.012572699565146058,0.010924262052288835,0.011745656878216026,0.005240322852855149,0.004026319110574217
4,18,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1503,2250,2.9920792354337604,0.5850205451013657,0.33421574808497023,5.4540699712249205,4.47213595499958,15.208438367815688,13.09712384082377,10.892698654904962,0.010118721468939247,0.00871398791804642,0.007247304494281411,0.006657478676686307,0.005326987460329555,0.003865963682954016
4,19,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1637,3540,2.45258392540916,0.556691346113051,0.40773324396357685,5.945840137799283,5.0,26.062333300011232,21.236515027470887,15.91050598747097,0.01592079004276801,0.012972825306946174,0.009719307261741581,0.008259697252164237,0.006275973711655055,0.004325258560481378
4,20,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2747,6396,3.827818526961396,0.8316621251310184,0.2612454046492693,6.4732687974561385,5.0,51.26880317507312,26.42685618577525,24.131319374777377,0.018663561403375724,0.009620260715608026,0.008784608436395114,0.007952948099548367,0.004585855868177686,0.003889659865345208
4,21,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2600,5100,1.6397585116847684,0.6281417796935214,0.6098458967427776,8.208558785403811,7.0710678118654755,57.76726962462999,34.388983289245516,29.61077312938869,0.022218180624857687,0.013226532034325198,0.011388758895918727,0.010510709172611701,0.006157855881622618,0.0035667096826864186
4,22,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2073,4823,6.849314514399602,0.7918250470052185,0.14600001181105904,5.368740592708973,4.0,15.18898317986168,22.876203787047416,8.557686859741807,0.0073270541147427305,0.011035312970114527,0.004128165393025474,0.003545129464796239,0.0065013311032210835,0.0016509683446186052
4,23,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1049,2294,2.9109306142046836,0.8168017843640004,0.34353275035833075,4.863587250246265,4.123105625617661,18.693125899415463,15.895124887581915,8.578042377019301,0.01781994842651617,0.015152645269382188,0.00817735212299266,0.01329946572525765,0.011244608879907086,0.0033225650558326024
4,24,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1082,2340,2.7501562600240983,0.3678234478808606,0.3636157023278515,4.196733816212764,3.605551275463989,13.849042595829815,9.854413790628314,9.900450239190832,0.012799484839029403,0.009107591303723026,0.009150138853226276,0.00820007543690823,0.004921571188142233,0.00482467539579041
4,25,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1549,4125,3.7233580792166183,0.9022190470393657,0.2685747593232818,4.077740736039474,3.605551275463989,24.237338960170746,13.157366480212659,12.88262774515897,0.015647087772866847,0.008494103602461368,0.00831673837647448,0.009824888234396726,0.004416956905216844,0.003250212965905691
4,26,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,1783,4020,2.598236236791063,0.8970317684987414,0.3848764734476355,5.449310656132741,5.0,30.655695578781888,17.01843310147524,17.64646390802227,0.017193323375648842,0.009544830679458912,0.009897063324746085,0.008058049853727631,0.004270103532607644,0.0041968477412122375
4,27,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2238,4284,3.325103115814068,0.814104425629457,0.30074255298851843,6.696363973293952,5.385164807134504,27.67968286923133,16.90611148509197,21.823239659890532,0.012368044177493891,0.007554115945081309,0.009751224155447066,0.00646974574875519,0.0038182764254574013,0.00543203392148984
4,28,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2486,5520,6.722638690900866,0.7874277271795387,0.1487511148492193,5.399047539017726,4.123105625617661,21.031708472641185,24.5769438163843,17.726543267956004,0.008460059723508119,0.009886139910050001,0.00713054837809976,0.005063249527975702,0.007053221580788103,0.0036231226347968964
4,29,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,3270,11660,13.11720256066785,0.7834011600885431,0.07623576714432363,4.277867090137607,3.0,31.997238436480984,36.538292872486636,22.518333993386477,0.009785088206874919,0.011173789869261968,0.00688634067076039,0.006739095569971574,0.006886458279410589,0.004200539206628047
4,30,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,2558,6320,4.575418145412975,0.885139063523921,0.21855925911439084,6.184006350979011,4.47213595499958,33.27782124397345,27.310948614031076,28.364339934196323,0.013009312448777736,0.010676680458964456,0.011088483164267523,0.007851326038076539,0.007555195943869102,0.005786173111254913
4,31,TGFb_005_DAPI.1.tif,TGFb_005_W647.1.tif,TGFb_005_G488.1.tif,TGFb_005_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,3011,5152,2.58708256360508,0.9356995920661874,0.3865357890265812,7.13718790993438,6.324555320336759,47.95838894811459,34.55602382076904,29.48340608458966,0.015927727980111123,0.01147659376312489,0.00979189840072722,0.00915166948715211,0.006454889344158093,0.004094137717606083
