ImageNumber,ObjectNumber,FileName_DNA,FileName_FActin,FileName_SMAD,FileName_YAP,PathName_DNA,PathName_FActin,PathName_SMAD,PathName_YAP,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_FormFactor,Intensity_IntegratedIntensity_FActin,Intensity_IntegratedIntensity_SMAD,Intensity_IntegratedIntensity_YAP,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_FActin,Intensity_MeanIntensity_SMAD,Intensity_MeanIntensity_YAP,Intensity_StdIntensity_FActin,Intensity_StdIntensity_SMAD,Intensity_StdIntensity_YAP,Math_SMADlogNucbyCyto,Math_SMADlogNucbyPerinuc,Math_YAPlogNucbyCyto,Math_YAPlogNucbyPerinuc
3,7,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,183,1.281406934984932,0.8621635364644835,0.7803922178802309,1.5948424744419754,3.4035858949646354,2.2845807755365968,0.019965888301287194,0.008714986199136477,0.018598830027129153,0.012484047953751895,0.004764063502492472,0.0023956332750301405,0.0011936677496427299,2.1112679756421846,1.6464917419401082,1.5652615321623227,1.147821738107269
3,8,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,168,1.0298253297206739,0.6558717224694306,0.9710384578239462,1.2159914625808597,4.930342577397823,3.3169604167342186,0.02784726083544748,0.0072380444201241645,0.029347277246415615,0.019743812004370347,0.004716177739223986,0.002858745646692171,0.0023144913152243173,2.0776679623419994,1.4450266527645332,1.6105842713324592,1.2260369440091168
3,9,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,157,1.1866098764280322,0.8327281012487796,0.8427369600278647,1.97541773179546,3.0925154723227024,2.9120775358751416,0.018026347711065392,0.012582278546467898,0.019697550779125494,0.018548264559714277,0.006151559915739988,0.002397812880577183,0.0014968832124640868,2.397270460239187,1.511936576941748,1.7826240623185237,1.0923096882896033
3,10,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,318,1.1075357289668,0.6352551615073875,0.9029054086886044,3.9003128458280116,7.23015186842531,5.605569589883089,0.026958948953088913,0.012265134735308212,0.02273632663026827,0.017627577326676382,0.006614362829809618,0.0027722294747871364,0.0017611044757650165,2.0949698526920395,1.657523748939457,2.697890477178894,1.5316202175299671
3,11,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,290,1.1633851747757644,0.7950118630495805,0.8595605494050963,3.1245289179496467,5.56025027949363,5.870115237310529,0.027115650385104377,0.01077423764810223,0.019173276825840104,0.020241776680381133,0.003361245331145089,0.0032688704309646404,0.0021579322640793326,1.450433586034273,1.6131206651977403,1.689689633381411,1.1092571900384758
3,12,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,82,0.9515799710066416,0.6195740095742706,1.0508838252891521,1.6028381795622408,1.985702307894826,1.1531548174098134,0.019189708843463806,0.019546807067832205,0.02421588180359544,0.014062863626948944,0.011345511096101695,0.0042397560079806785,0.0011026554720877278,2.434335370378662,1.590874204952496,2.065092747128911,1.3163860729658385
3,13,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,793,2.2367425297498986,0.9322953470073034,0.44707872573595453,13.157656305003911,17.25542084965855,11.7132983263582,0.026094717038196394,0.0165922525914299,0.0217596732025959,0.01477086800297377,0.007753790992037967,0.005140536813975782,0.0018369439351870616,2.066580391170423,1.623742655700565,1.4286460884175405,1.190369652754866
3,14,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,145,1.093013775735098,0.8051335810272221,0.9149015522036378,1.9922789530828595,4.192233184352517,3.1188830584287643,0.023375348348555893,0.013739854848847308,0.0289119529955346,0.02150953833399148,0.0038230532561503443,0.003949791692998863,0.0012845597076761707,2.048141549242196,1.4451513139598735,1.7315122407649974,1.1622152954995975
3,15,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,398,1.485107875353662,0.7996599529607494,0.6733517588827419,4.007126005599275,14.121248211711645,4.849347719922662,0.024825201835483313,0.010068155792963003,0.035480523145004134,0.012184290753574528,0.0068249936455007905,0.007129255088450506,0.0010686778675371683,2.495878005242623,1.7978161706957747,1.5608714475316952,1.2253355972678095
3,16,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,157,1.2275911661413732,0.8049484634148528,0.8146034507101014,1.9991760333068669,3.3599450904875994,2.811596881598234,0.019493643580016436,0.01273360530768705,0.021400924143233118,0.01790826039234544,0.006080713409542951,0.001528138503406777,0.0007530817308457632,1.4071618257052716,1.1461083939113925,1.3958419341088675,1.0583303844365561
3,17,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,209,1.3087158759889792,0.887964095748372,0.7641077932552116,2.1211566592101008,3.5284046987071633,3.221911978907883,0.019526656480889287,0.010149074924450243,0.01688231913257016,0.015415846789032933,0.004341133142116926,0.002202386044179391,0.002019027514646199,1.7091576882606838,1.6901744940231753,1.7288852398217205,1.270376945492831
3,18,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,120,1.037627071591285,0.760680520299979,0.963737384440461,1.742870241869241,3.9992217924445868,1.1449454668909311,0.01889982457117488,0.014523918682243675,0.03332684827037156,0.009541212224091093,0.006765836316489573,0.003450280032447317,0.0007579428791612755,2.181001248213173,1.3214397872961863,1.0489463291179904,0.9948943652976319
3,19,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,247,1.3313818512898195,0.8797636014828175,0.7510993176234282,3.094483893364668,5.871442776173353,4.073685843497515,0.020230188973338496,0.012528274871921732,0.023771023385317218,0.016492655236832042,0.0033201813021199594,0.002071525737320048,0.002111871361993652,2.085447575238441,1.4043084142119326,1.5392804629666417,1.1665807716968168
3,20,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,346,1.5094363968189621,0.8927486850376988,0.6624989314604008,2.742290422320366,10.346044114790857,6.345067562535405,0.026531646450755397,0.00792569486219759,0.029901861603441784,0.01833834555646071,0.002532088069356189,0.0065320672188594695,0.0017216855721616606,2.222519640158233,1.542393924735584,1.74552968270487,1.2682562508124784
3,21,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,146,1.034046864042736,0.7585301563093093,0.9670741576357327,3.226871150545776,3.3235828252509236,2.3628748217597604,0.02886327603602246,0.022101857195519013,0.02276426592637619,0.016184074121642196,0.012703150164302717,0.0041988461271565605,0.0007874713691306154,2.3310970991965476,1.4445224799455483,2.147387623868904,1.19761808137727
3,22,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,386,1.1345420245174007,0.7671921210002012,0.8814129211523648,3.2546120891347528,9.94686811696738,6.041306225582957,0.029447184629506705,0.00843163753661853,0.025769088385925856,0.015651052397883308,0.002912433731839369,0.006006081041997202,0.0015006077263287813,2.300320472792772,1.8076746459470059,1.6814371875142728,1.2519033757601987
3,23,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,320,1.1200813318097889,0.7394984637975701,0.8927923103443162,3.9176165759563446,9.647943872958422,5.493354734033346,0.02472376409859862,0.012242551799863577,0.03014982460299507,0.017166733543854208,0.004659661302981323,0.00988287321792897,0.003370825829545088,1.9685250468445308,1.7949248993566727,1.6197440877839133,1.347051648606551
3,24,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,160,1.0167184641267617,0.6636512633631002,0.9835564468270763,0.20041199424304068,7.2894636541605,0.4936293582431972,0.03125162136275321,0.0012525749640190042,0.04555914783850312,0.0030851834890199825,0.0010138603848531037,0.009448796078512886,6.638524019586498e-05,1.5454758035186569,1.9852796204520569,1.0140322738227057,1.0184546653873832
3,25,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,147,0.9995738451057675,0.37420204781601535,1.0004263365796524,1.875837350729853,3.2897383347153664,1.6682993974536657,0.017872674428686803,0.012760798304284714,0.02237917234500249,0.01134897549288208,0.0034094723444095727,0.0024290382706817822,0.0008963169060207717,2.3962173364606976,1.52269408532286,1.8221635532985034,1.1236339439990937
3,26,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,122,1.1079063485724465,0.8004099904765095,0.9026033665106392,0.5080338807310909,3.0356755992397666,1.2046540188603103,0.020528887780230553,0.00416421213714009,0.02488258687901448,0.009874213269346805,0.002227922962932045,0.005020582473141856,0.0010980654304975999,2.0936618495465655,1.9855291938211432,1.5762849653506699,1.3139046211704475
3,27,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,466,1.5652802742026481,0.8557649213454067,0.6388632224407216,6.390081692487001,16.718608390539885,7.095536781474948,0.02619967520708626,0.013712621657697427,0.03587684203978516,0.015226473779989159,0.00652184461372686,0.006339664158815516,0.001499334312072592,2.3060266205314304,1.6937803401636216,1.7959017232642567,1.303072570088093
3,28,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,182,1.0339062256973894,0.6869527535015394,0.9672057050681565,1.2920119178015739,4.84838636778295,2.7541008815169334,0.023678061516525652,0.007098966581327329,0.02663948553726896,0.015132422425917216,0.004560967095671116,0.006185824298182206,0.0011053885370520225,2.6583358262672205,1.817438331421796,1.8274363160046665,1.2010404923209153
3,29,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,196,1.0265932053177473,0.5775717806742824,0.9740956737488669,4.227176344487816,6.900221249088645,2.8540322184562683,0.019941828997653663,0.021567226247386818,0.035205210454533904,0.014561388869674839,0.007927474397521542,0.006074456767854977,0.0006848904093315266,2.828714623474861,1.7186172381534073,2.195191663020355,1.262150634809229
3,30,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,409,1.129254174867085,0.670904280465682,0.8855402284589309,6.809262249153107,13.022674923762679,4.5609979797154665,0.03132151160844599,0.016648562956364566,0.03184028098719482,0.011151584302482804,0.008303707849403812,0.007171314262106098,0.0013215541820209514,2.6527917075628893,2.013651144018415,1.6436073892751621,1.3008472605548027
3,31,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,172,1.1585761758952242,0.780465203278173,0.863128399155374,0.7094071945175529,4.774746332317591,2.715739700011909,0.02231596474167566,0.004124460433241587,0.027760153094869712,0.01578918430239482,0.0011196577945764988,0.0035523369906033868,0.0011421761846088442,1.6883395468857663,1.7431908112987076,1.5302320996563412,1.3615653471422826
3,32,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,106,1.2601670771604758,0.7313552420678756,0.7935455687775083,0.022247653920203447,0.45473412424325943,0.2685893033631146,0.022947841596280067,0.0002098835275490891,0.0042899445683326366,0.0025338613524822132,7.208526470947274e-05,0.00025580016678995287,2.2263909015554103e-05,0.9964404062866481,1.0072243827122087,1.0009691047509828,1.0018497965223825
3,33,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,128,1.0736307459719767,0.7822330189895642,0.9314189294147704,0.9660029078368098,3.5056382305920124,1.2614480992779136,0.0204094186774455,0.007546897717475076,0.027387798676500097,0.0098550632756087,0.006178116445720887,0.003278031493238591,0.0005654758434112091,2.0542772608016535,1.5112944554753938,1.5640195189952004,1.2142956984456488
3,34,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,328,1.5827475392195376,0.9084787906458327,0.6318127024181671,4.436011341866106,6.954863844905049,4.615152242127806,0.025137284719498783,0.013524424822762518,0.021203853185686124,0.01407058610404819,0.006756273629448087,0.004901854838549577,0.0021061019405280426,2.2768035971425338,1.9787460988578711,1.6912871918570551,1.406182195209786
3,35,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,199,1.5103007432300173,0.917089652967236,0.6621197827535605,1.3947509187273681,4.984115390107036,3.8358282037079334,0.018101800808767277,0.007008798586569689,0.025045805980437364,0.019275518611597656,0.0016031516456090043,0.003018700390203071,0.0014663734672095317,1.7192817404491851,1.357161281143415,1.4090222747092997,1.1443821953763111
3,36,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,154,1.1234458142407353,0.8001967490098397,0.8901185863386172,2.422400264069438,4.601388592272997,2.508644249290228,0.018723711788702708,0.01572987184460674,0.02987914670307141,0.01628989772266382,0.0046860272278634275,0.007407532662219587,0.0010498669779414546,2.8503014258489525,1.651734819181406,2.247815791239171,1.255683370453252
3,37,TGFb_004_DAPI.1.tif,TGFb_004_W647.1.tif,TGFb_004_G488.1.tif,TGFb_004_R555.1.tif,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,/Volumes/D/YAPSMAD_Nuclear_Localization/251219_YAPSMAD_Early_D14_Male_#3/tifs,140,1.0614389607634027,0.7178133576989002,0.9421172926239537,1.3321889184881002,3.613931516185403,2.252567338757217,0.01936250001724277,0.00951563513205786,0.02581379654418145,0.01608976670540869,0.0052004117899568745,0.003321126705439997,0.002819720621462465,2.5573637021859192,1.6548722918060783,2.312459191910778,1.4351646087358416
